,MSOA11CD,total_number_of_collisions_2018_2022,total_number_of_casualties_by_casualty_lsoa_2018_2022,total_number_of_casualties_by_msoa_of_accident_2018_2022,fatal_casualties_2018_2022,cyclist_casualties_2018_2022,pedestrian_casualties_2018_2022,car_occupant_casualties_2018_2022,motorcycle_casualties_2018_2022,horse_rider_casualties_2018_2022,snow_collisions_2018_2022,fog_or_mist_collisions_2018_2022,darkness_collisions_2018_2022,daylight_collisions_2018_2022,summer_collisions_2018_2022,winter_collisions_2018_2022,fatal_casualties_2018_2022_rate,cyclist_casualties_2018_2022_rate,pedestrian_casualties_2018_2022_rate,horse_rider_casualties_2018_2022_rate,car_occupant_casualties_2018_2022_rate,motorcycle_casualties_2018_2022_rate,snow_collisions_2018_2022_rate,fog_or_mist_collisions_2018_2022_rate,darkness_collisions_2018_2022_rate,daylight_collisions_2018_2022_rate,summer_collisions_2018_2022_rate,winter_collisions_2018_2022_rate,MSOA Code,All Ages,total_number_of_casualties_by_casualty_lsoa_2018_2022_per_1000_occ,fatal_casualties_2018_2022_per_1000_occ,cyclist_casualties_2018_2022_per_1000_occ,pedestrian_casualties_2018_2022_per_1000_occ,horse_rider_casualties_2018_2022_per_1000_occ,car_occupant_casualties_2018_2022_per_1000_occ,snow_collisions_2018_2022_per_1000_occ,fog_or_mist_collisions_2018_2022_per_1000_occ,darkness_collisions_2018_2022_per_1000_occ,daylight_collisions_2018_2022_per_1000_occ,summer_collisions_2018_2022_per_1000_occ,winter_collisions_2018_2022_per_1000_occ
1702,E02001750,30,30,37,0,6,9,18,2,0,4,4,4,26,9,9,0.0,0.16216216216216217,0.24324324324324326,0.0,0.4864864864864865,0.05405405405405406,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.3,0.3,E02001750,6897,4.349717268377556,0.0,0.8699434536755111,1.3049151805132666,0.0,2.609830361026533,0.5799623024503407,0.5799623024503407,0.5799623024503407,3.7697549659272145,1.3049151805132666,1.3049151805132666
1703,E02001751,39,38,47,0,9,12,20,1,0,4,4,14,25,9,8,0.0,0.19148936170212766,0.2553191489361702,0.0,0.425531914893617,0.02127659574468085,0.10256410256410256,0.10256410256410256,0.358974358974359,0.6410256410256411,0.23076923076923078,0.20512820512820512,E02001751,6332,6.0012634238787115,0.0,1.4213518635502211,1.8951358180669615,0.0,3.158559696778269,0.6317119393556537,0.6317119393556537,2.2109917877447884,3.948199620972836,1.4213518635502211,1.2634238787113075
1704,E02001752,75,43,108,1,13,9,64,7,0,4,4,15,61,16,16,0.009259259259259259,0.12037037037037036,0.08333333333333333,0.0,0.5925925925925926,0.06481481481481481,0.05333333333333334,0.05333333333333334,0.2,0.8133333333333334,0.21333333333333335,0.21333333333333335,E02001752,6383,6.736644211185963,0.15666614444618518,2.0366598778004072,1.4099953000156666,0.0,10.026633244555851,0.6266645777847407,0.6266645777847407,2.3499921666927777,9.556634811217297,2.506658311138963,2.506658311138963
1705,E02001753,38,24,45,0,7,13,16,5,0,4,4,10,30,9,9,0.0,0.15555555555555556,0.28888888888888886,0.0,0.35555555555555557,0.1111111111111111,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.7894736842105263,0.23684210526315788,0.23684210526315788,E02001753,6277,3.823482555360841,0.0,1.1151824119802454,2.071053050820456,0.0,2.548988370240561,0.6372470925601402,0.6372470925601402,1.5931177314003504,4.779353194201051,1.4338059582603155,1.4338059582603155
1706,E02001754,29,29,29,1,10,11,7,0,0,4,4,6,24,6,9,0.034482758620689655,0.3448275862068966,0.3793103448275862,0.0,0.2413793103448276,0.0,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.8275862068965517,0.20689655172413793,0.3103448275862069,E02001754,5823,4.980250729864331,0.17173278378842521,1.717327837884252,1.8890606216726773,0.0,1.2021294865189764,0.6869311351537009,0.6869311351537009,1.0303967027305514,4.121586810922206,1.0303967027305514,1.5455950540958268
1707,E02001755,56,35,76,0,6,12,54,2,0,5,5,18,39,13,19,0.0,0.07894736842105263,0.15789473684210525,0.0,0.7105263157894737,0.02631578947368421,0.08928571428571429,0.08928571428571429,0.32142857142857145,0.6964285714285714,0.23214285714285715,0.3392857142857143,E02001755,9404,3.7218205019140793,0.0,0.6380263717566993,1.2760527435133986,0.0,5.7422373458102935,0.5316886431305827,0.5316886431305827,1.914079115270098,4.147171416418545,1.382390472139515,2.0204168438962142
1708,E02001756,33,46,38,0,7,8,16,4,0,6,6,12,24,7,10,0.0,0.18421052631578946,0.21052631578947367,0.0,0.42105263157894735,0.10526315789473684,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.7272727272727273,0.21212121212121213,0.30303030303030304,E02001756,9592,4.795663052543786,0.0,0.7297748123436196,0.8340283569641368,0.0,1.6680567139282736,0.6255212677231026,0.6255212677231026,1.2510425354462051,2.5020850708924103,0.7297748123436196,1.042535446205171
1709,E02001757,34,40,41,2,8,9,20,1,0,4,4,7,28,14,5,0.04878048780487805,0.1951219512195122,0.21951219512195122,0.0,0.4878048780487805,0.024390243902439025,0.11764705882352941,0.11764705882352941,0.20588235294117646,0.8235294117647058,0.4117647058823529,0.14705882352941177,E02001757,5793,6.904885206283446,0.34524426031417227,1.380977041256689,1.5535991714137751,0.0,3.452442603141723,0.6904885206283445,0.6904885206283445,1.2083549110996028,4.833419644398411,2.4167098221992056,0.8631106507854307
1710,E02001758,39,46,45,0,10,13,16,2,0,4,4,13,27,12,12,0.0,0.2222222222222222,0.28888888888888886,0.0,0.35555555555555557,0.044444444444444446,0.10256410256410256,0.10256410256410256,0.3333333333333333,0.6923076923076923,0.3076923076923077,0.3076923076923077,E02001758,5553,8.283810552854314,0.0,1.8008283810552854,2.341076895371871,0.0,2.881325409688457,0.7203313524221142,0.7203313524221142,2.341076895371871,4.862236628849271,2.1609940572663424,2.1609940572663424
1711,E02001759,35,27,44,0,5,14,16,1,0,4,4,9,27,10,14,0.0,0.11363636363636363,0.3181818181818182,0.0,0.36363636363636365,0.022727272727272728,0.11428571428571428,0.11428571428571428,0.2571428571428571,0.7714285714285715,0.2857142857142857,0.4,E02001759,6237,4.329004329004329,0.0,0.8016674683341349,2.244668911335578,0.0,2.565335898669232,0.641333974667308,0.641333974667308,1.443001443001443,4.329004329004329,1.6033349366682699,2.244668911335578
1712,E02001760,70,58,90,3,10,18,51,6,0,5,5,18,53,14,23,0.03333333333333333,0.1111111111111111,0.2,0.0,0.5666666666666667,0.06666666666666667,0.07142857142857142,0.07142857142857142,0.2571428571428571,0.7571428571428571,0.2,0.32857142857142857,E02001760,7900,7.341772151898734,0.37974683544303794,1.2658227848101267,2.278481012658228,0.0,6.455696202531645,0.6329113924050633,0.6329113924050633,2.278481012658228,6.708860759493671,1.7721518987341771,2.911392405063291
1713,E02001761,24,40,28,0,5,5,12,5,0,4,4,5,20,9,6,0.0,0.17857142857142858,0.17857142857142858,0.0,0.42857142857142855,0.17857142857142858,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.8333333333333334,0.375,0.25,E02001761,5394,7.415647015202077,0.0,0.9269558769002596,0.9269558769002596,0.0,2.2246941045606228,0.7415647015202076,0.7415647015202076,0.9269558769002596,3.7078235076010384,1.6685205784204673,1.1123470522803114
1714,E02001762,11,26,14,0,2,1,10,1,0,4,4,5,7,4,6,0.0,0.14285714285714285,0.07142857142857142,0.0,0.7142857142857143,0.07142857142857142,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.36363636363636365,0.5454545454545454,E02001762,6270,4.146730462519936,0.0,0.3189792663476874,0.1594896331738437,0.0,1.594896331738437,0.6379585326953748,0.6379585326953748,0.7974481658692185,1.1164274322169059,0.6379585326953748,0.9569377990430622
1715,E02001763,30,42,37,0,4,10,21,1,0,4,4,9,22,7,6,0.0,0.10810810810810811,0.2702702702702703,0.0,0.5675675675675675,0.02702702702702703,0.13333333333333333,0.13333333333333333,0.3,0.7333333333333333,0.23333333333333334,0.2,E02001763,6429,6.532897806812879,0.0,0.6221807435059885,1.5554518587649713,0.0,3.2664489034064395,0.6221807435059885,0.6221807435059885,1.3999066728884741,3.421994089282937,1.08881630113548,0.9332711152589828
1716,E02001764,69,38,81,0,13,16,35,10,0,5,5,21,48,16,18,0.0,0.16049382716049382,0.19753086419753085,0.0,0.43209876543209874,0.12345679012345678,0.07246376811594203,0.07246376811594203,0.30434782608695654,0.6956521739130435,0.2318840579710145,0.2608695652173913,E02001764,7850,4.840764331210191,0.0,1.6560509554140128,2.038216560509554,0.0,4.45859872611465,0.6369426751592356,0.6369426751592356,2.67515923566879,6.114649681528662,2.038216560509554,2.2929936305732483
1717,E02001765,43,29,49,0,6,4,30,6,0,4,4,9,34,10,8,0.0,0.12244897959183673,0.08163265306122448,0.0,0.6122448979591837,0.12244897959183673,0.09302325581395349,0.09302325581395349,0.20930232558139536,0.7906976744186046,0.23255813953488372,0.18604651162790697,E02001765,7806,3.7150909556751217,0.0,0.7686395080707148,0.5124263387138099,0.0,3.843197540353574,0.5124263387138099,0.5124263387138099,1.1529592621060722,4.355623879067385,1.2810658467845246,1.0248526774276199
1718,E02001766,36,43,39,0,5,9,15,7,0,4,4,12,26,8,11,0.0,0.1282051282051282,0.23076923076923078,0.0,0.38461538461538464,0.1794871794871795,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.7222222222222222,0.2222222222222222,0.3055555555555556,E02001766,7471,5.755588274662027,0.0,0.6692544505420961,1.204658010975773,0.0,2.0077633516262887,0.5354035604336769,0.5354035604336769,1.6062106813010306,3.4801231428188997,1.0708071208673537,1.4723597911926114
1719,E02001767,58,40,70,0,8,12,37,8,0,5,5,21,38,11,17,0.0,0.11428571428571428,0.17142857142857143,0.0,0.5285714285714286,0.11428571428571428,0.08620689655172414,0.08620689655172414,0.3620689655172414,0.6551724137931034,0.1896551724137931,0.29310344827586204,E02001767,6982,5.729017473503294,0.0,1.1458034947006588,1.7187052420509883,0.0,5.299341162990547,0.7161271841879118,0.7161271841879118,3.0077341735892293,5.44256659982813,1.575479805213406,2.4348324262389003
1720,E02001768,47,35,54,1,5,19,20,1,0,5,5,17,31,16,12,0.018518518518518517,0.09259259259259259,0.35185185185185186,0.0,0.37037037037037035,0.018518518518518517,0.10638297872340426,0.10638297872340426,0.3617021276595745,0.6595744680851063,0.3404255319148936,0.2553191489361702,E02001768,8530,4.103165298944901,0.11723329425556858,0.5861664712778428,2.2274325908558033,0.0,2.3446658851113713,0.5861664712778428,0.5861664712778428,1.9929660023446658,3.6342321219226257,1.8757327080890973,1.4067995310668229
1721,E02001769,88,46,107,2,13,22,45,9,0,5,5,18,71,30,25,0.018691588785046728,0.12149532710280374,0.205607476635514,0.0,0.4205607476635514,0.08411214953271028,0.056818181818181816,0.056818181818181816,0.20454545454545456,0.8068181818181818,0.3409090909090909,0.2840909090909091,E02001769,8309,5.536165603562402,0.2407028523288001,1.5645685401372007,2.647731375616801,0.0,5.415814177398002,0.6017571308220002,0.6017571308220002,2.1663256709592007,8.544951257672404,3.6105427849320013,3.0087856541100013
1722,E02001770,21,26,20,0,5,5,3,3,0,5,5,8,15,6,7,0.0,0.25,0.25,0.0,0.15,0.15,0.23809523809523808,0.23809523809523808,0.38095238095238093,0.7142857142857143,0.2857142857142857,0.3333333333333333,E02001770,6562,3.9622066443157573,0.0,0.7619628162145687,0.7619628162145687,0.0,0.4571776897287413,0.7619628162145687,0.7619628162145687,1.2191405059433098,2.285888448643706,0.9143553794574826,1.0667479427003963
1723,E02001771,27,28,29,0,5,6,12,2,0,4,4,6,21,5,8,0.0,0.1724137931034483,0.20689655172413793,0.0,0.41379310344827586,0.06896551724137931,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.7777777777777778,0.18518518518518517,0.2962962962962963,E02001771,6580,4.25531914893617,0.0,0.7598784194528876,0.911854103343465,0.0,1.82370820668693,0.6079027355623101,0.6079027355623101,0.911854103343465,3.1914893617021276,0.7598784194528876,1.2158054711246202
1724,E02001772,29,30,33,0,8,6,13,3,0,4,4,6,24,8,6,0.0,0.24242424242424243,0.18181818181818182,0.0,0.3939393939393939,0.09090909090909091,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.8275862068965517,0.27586206896551724,0.20689655172413793,E02001772,5464,5.490483162518302,0.0,1.4641288433382138,1.0980966325036603,0.0,2.3792093704245976,0.7320644216691069,0.7320644216691069,1.0980966325036603,4.392386530014641,1.4641288433382138,1.0980966325036603
1725,E02001773,38,11,42,0,12,9,16,2,0,4,4,10,30,12,12,0.0,0.2857142857142857,0.21428571428571427,0.0,0.38095238095238093,0.047619047619047616,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.7894736842105263,0.3157894736842105,0.3157894736842105,E02001773,5271,2.0868905331056724,0.0,2.2766078542970973,1.707455890722823,0.0,3.0354771390627966,0.7588692847656991,0.7588692847656991,1.8971732119142477,5.691519635742743,2.2766078542970973,2.2766078542970973
1726,E02001774,46,35,54,1,8,10,20,6,0,4,4,16,31,10,10,0.018518518518518517,0.14814814814814814,0.18518518518518517,0.0,0.37037037037037035,0.1111111111111111,0.08695652173913043,0.08695652173913043,0.34782608695652173,0.6739130434782609,0.21739130434782608,0.21739130434782608,E02001774,5565,6.289308176100629,0.17969451931716082,1.4375561545372866,1.7969451931716083,0.0,3.5938903863432166,0.7187780772686433,0.7187780772686433,2.875112309074573,5.570530098831986,1.7969451931716083,1.7969451931716083
1727,E02001775,21,17,24,0,2,9,9,3,0,4,4,8,15,8,6,0.0,0.08333333333333333,0.375,0.0,0.375,0.125,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.7142857142857143,0.38095238095238093,0.2857142857142857,E02001775,5499,3.0914711765775595,0.0,0.36370249136206584,1.6366612111292964,0.0,1.6366612111292964,0.7274049827241317,0.7274049827241317,1.4548099654482634,2.727768685215494,1.4548099654482634,1.0911074740861975
1728,E02001776,24,49,25,0,6,7,7,2,0,6,6,6,20,11,7,0.0,0.24,0.28,0.0,0.28,0.08,0.25,0.25,0.25,0.8333333333333334,0.4583333333333333,0.2916666666666667,E02001776,8837,5.544868167930294,0.0,0.6789634491343216,0.7921240239900419,0.0,0.7921240239900419,0.6789634491343216,0.6789634491343216,0.6789634491343216,2.2632114971144053,1.244766323412923,0.7921240239900419
1729,E02001777,24,20,25,0,7,7,9,0,0,4,4,10,15,7,9,0.0,0.28,0.28,0.0,0.36,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.625,0.2916666666666667,0.375,E02001777,6383,3.1333228889237037,0.0,1.0966630111232962,1.0966630111232962,0.0,1.4099953000156666,0.6266645777847407,0.6266645777847407,1.5666614444618518,2.3499921666927777,1.0966630111232962,1.4099953000156666
1730,E02001778,46,35,54,0,11,16,17,3,0,4,4,12,35,12,11,0.0,0.2037037037037037,0.2962962962962963,0.0,0.3148148148148148,0.05555555555555555,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.7608695652173914,0.2608695652173913,0.2391304347826087,E02001778,5920,5.912162162162162,0.0,1.8581081081081081,2.7027027027027026,0.0,2.871621621621622,0.6756756756756757,0.6756756756756757,2.027027027027027,5.912162162162162,2.027027027027027,1.8581081081081081
1731,E02001779,51,29,73,1,10,5,45,5,0,4,4,20,31,12,12,0.0136986301369863,0.136986301369863,0.0684931506849315,0.0,0.6164383561643836,0.0684931506849315,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.6078431372549019,0.23529411764705882,0.23529411764705882,E02001779,5547,5.228051198846224,0.1802776275464215,1.802776275464215,0.9013881377321075,0.0,8.112493239588966,0.721110510185686,0.721110510185686,3.60555255092843,5.588606453939066,2.163331530557058,2.163331530557058
1732,E02001780,23,43,27,0,7,4,10,3,0,3,3,7,16,5,7,0.0,0.25925925925925924,0.14814814814814814,0.0,0.37037037037037035,0.1111111111111111,0.13043478260869565,0.13043478260869565,0.30434782608695654,0.6956521739130435,0.21739130434782608,0.30434782608695654,E02001780,5994,7.17384050717384,0.0,1.1678345011678344,0.6673340006673341,0.0,1.668335001668335,0.5005005005005005,0.5005005005005005,1.1678345011678344,2.6693360026693362,0.8341675008341675,1.1678345011678344
1733,E02001781,37,38,46,0,3,5,30,7,0,4,4,11,27,10,7,0.0,0.06521739130434782,0.10869565217391304,0.0,0.6521739130434783,0.15217391304347827,0.10810810810810811,0.10810810810810811,0.2972972972972973,0.7297297297297297,0.2702702702702703,0.1891891891891892,E02001781,5380,7.063197026022305,0.0,0.5576208178438662,0.929368029739777,0.0,5.5762081784386615,0.7434944237918215,0.7434944237918215,2.0446096654275094,5.018587360594796,1.858736059479554,1.3011152416356877
1734,E02001782,25,43,26,0,8,5,8,2,0,6,6,6,23,8,8,0.0,0.3076923076923077,0.19230769230769232,0.0,0.3076923076923077,0.07692307692307693,0.24,0.24,0.24,0.92,0.32,0.32,E02001782,9760,4.405737704918033,0.0,0.819672131147541,0.5122950819672132,0.0,0.819672131147541,0.6147540983606558,0.6147540983606558,0.6147540983606558,2.3565573770491803,0.819672131147541,0.819672131147541
1735,E02001783,24,54,27,0,5,6,12,3,0,5,5,9,16,7,7,0.0,0.18518518518518517,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.20833333333333334,0.20833333333333334,0.375,0.6666666666666666,0.2916666666666667,0.2916666666666667,E02001783,7204,7.495835646862854,0.0,0.694058856191005,0.832870627429206,0.0,1.665741254858412,0.694058856191005,0.694058856191005,1.249305941143809,2.2209883398112162,0.971682398667407,0.971682398667407
1736,E02001784,40,32,52,1,7,7,26,8,0,5,5,8,32,12,7,0.019230769230769232,0.1346153846153846,0.1346153846153846,0.0,0.5,0.15384615384615385,0.125,0.125,0.2,0.8,0.3,0.175,E02001784,6588,4.857316332726169,0.1517911353976928,1.0625379477838492,1.0625379477838492,0.0,3.946569520340012,0.7589556769884639,0.7589556769884639,1.2143290831815423,4.857316332726169,1.8214936247723132,1.0625379477838492
1737,E02001785,23,33,30,2,5,5,20,0,0,5,5,5,20,11,7,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.8695652173913043,0.4782608695652174,0.30434782608695654,E02001785,7779,4.242190512919398,0.2571024553284484,0.642756138321121,0.642756138321121,0.0,2.571024553284484,0.642756138321121,0.642756138321121,0.642756138321121,2.571024553284484,1.414063504306466,0.8998585936495694
1738,E02001786,36,41,42,0,7,8,17,7,0,5,5,13,26,15,10,0.0,0.16666666666666666,0.19047619047619047,0.0,0.40476190476190477,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.3611111111111111,0.7222222222222222,0.4166666666666667,0.2777777777777778,E02001786,6786,6.041850869437076,0.0,1.031535514294135,1.1788977306218684,0.0,2.5051576775714706,0.7368110816386678,0.7368110816386678,1.9157088122605364,3.8314176245210727,2.2104332449160036,1.4736221632773356
1739,E02001787,57,33,85,0,4,4,56,6,0,4,4,18,41,19,16,0.0,0.047058823529411764,0.047058823529411764,0.0,0.6588235294117647,0.07058823529411765,0.07017543859649122,0.07017543859649122,0.3157894736842105,0.7192982456140351,0.3333333333333333,0.2807017543859649,E02001787,5409,6.100942872989462,0.0,0.7395082270290257,0.7395082270290257,0.0,10.35311517840636,0.7395082270290257,0.7395082270290257,3.327787021630616,7.579959327047513,3.512664078387872,2.958032908116103
1740,E02001788,28,25,31,0,6,6,14,2,0,4,4,8,22,10,7,0.0,0.1935483870967742,0.1935483870967742,0.0,0.45161290322580644,0.06451612903225806,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7857142857142857,0.35714285714285715,0.25,E02001788,5909,4.230834320528008,0.0,1.015400236926722,1.015400236926722,0.0,2.3692672194956845,0.6769334912844813,0.6769334912844813,1.3538669825689627,3.723134202064647,1.6923337282112032,1.1846336097478423
1741,E02001789,26,18,32,0,2,4,20,4,0,4,4,8,18,7,6,0.0,0.0625,0.125,0.0,0.625,0.125,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.2692307692307692,0.23076923076923078,E02001789,5718,3.1479538300104934,0.0,0.3497726477789437,0.6995452955578874,0.0,3.497726477789437,0.6995452955578874,0.6995452955578874,1.3990905911157747,3.1479538300104934,1.224204267226303,1.0493179433368311
1742,E02001790,62,28,81,0,10,8,44,4,1,4,4,15,47,25,15,0.0,0.12345679012345678,0.09876543209876543,0.012345679012345678,0.5432098765432098,0.04938271604938271,0.06451612903225806,0.06451612903225806,0.24193548387096775,0.7580645161290323,0.4032258064516129,0.24193548387096775,E02001790,6139,4.561003420752566,0.0,1.6289297931259161,1.303143834500733,0.1628929793125916,7.167291089754031,0.6515719172503665,0.6515719172503665,2.4433946896888745,7.655970027691806,4.07232448281479,2.4433946896888745
1743,E02001791,30,16,38,0,4,9,21,2,0,4,4,6,24,11,8,0.0,0.10526315789473684,0.23684210526315788,0.0,0.5526315789473685,0.05263157894736842,0.13333333333333333,0.13333333333333333,0.2,0.8,0.36666666666666664,0.26666666666666666,E02001791,5512,2.9027576197387517,0.0,0.7256894049346879,1.632801161103048,0.0,3.809869375907112,0.7256894049346879,0.7256894049346879,1.0885341074020318,4.354136429608127,1.9956458635703918,1.4513788098693758
1744,E02001792,28,27,41,0,6,7,24,4,0,5,5,8,23,8,10,0.0,0.14634146341463414,0.17073170731707318,0.0,0.5853658536585366,0.0975609756097561,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.8214285714285714,0.2857142857142857,0.35714285714285715,E02001792,6622,4.077318030806403,0.0,0.906070673512534,1.0570824524312896,0.0,3.624282694050136,0.7550588945937784,0.7550588945937784,1.2080942313500453,3.47327091513138,1.2080942313500453,1.5101177891875568
1745,E02001793,33,58,38,0,8,7,17,4,0,6,6,13,21,11,9,0.0,0.21052631578947367,0.18421052631578946,0.0,0.4473684210526316,0.10526315789473684,0.18181818181818182,0.18181818181818182,0.3939393939393939,0.6363636363636364,0.3333333333333333,0.2727272727272727,E02001793,8242,7.037126910943946,0.0,0.9706381946129581,0.8493084202863382,0.0,2.062606163552536,0.7279786459597185,0.7279786459597185,1.5772870662460567,2.547925260859015,1.3346275175928173,1.0919679689395778
1746,E02001794,33,49,40,0,4,9,21,3,0,6,6,13,20,9,11,0.0,0.1,0.225,0.0,0.525,0.075,0.18181818181818182,0.18181818181818182,0.3939393939393939,0.6060606060606061,0.2727272727272727,0.3333333333333333,E02001794,8743,5.604483586869495,0.0,0.45750886423424453,1.0293949445270503,0.0,2.4019215372297835,0.6862632963513668,0.6862632963513668,1.486903808761295,2.2875443211712225,1.0293949445270503,1.2581493766441725
1747,E02001795,85,35,100,1,11,21,46,9,0,6,5,25,61,18,27,0.01,0.11,0.21,0.0,0.46,0.09,0.07058823529411765,0.058823529411764705,0.29411764705882354,0.7176470588235294,0.21176470588235294,0.3176470588235294,E02001795,7447,4.699879145964818,0.1342822613132805,1.4771048744460857,2.819927487578891,0.0,6.176984020410904,0.805693567879683,0.6714113065664026,3.357056532832013,8.191217940110112,2.417080703639049,3.625621055458574
1748,E02001796,59,41,73,0,12,14,39,2,0,6,6,17,45,15,13,0.0,0.1643835616438356,0.1917808219178082,0.0,0.5342465753424658,0.0273972602739726,0.1016949152542373,0.1016949152542373,0.288135593220339,0.7627118644067796,0.2542372881355932,0.22033898305084745,E02001796,9597,4.272168385953944,0.0,1.2503907471084714,1.4587892049598834,0.0,4.063769928102532,0.6251953735542357,0.6251953735542357,1.771386891737001,4.688965301656768,1.5629884338855893,1.3545899760341773
1749,E02001797,52,26,67,3,7,6,39,9,1,5,4,18,35,12,13,0.04477611940298507,0.1044776119402985,0.08955223880597014,0.014925373134328358,0.582089552238806,0.13432835820895522,0.09615384615384616,0.07692307692307693,0.34615384615384615,0.6730769230769231,0.23076923076923078,0.25,E02001797,5782,4.496713939813214,0.5188516084399862,1.2106537530266344,1.0377032168799725,0.17295053614666206,6.74507090971982,0.8647526807333104,0.6918021445866482,3.113109650639917,6.053268765133172,2.075406433759945,2.248356969906607
1750,E02001798,60,32,67,1,9,8,39,7,0,6,6,20,40,11,10,0.014925373134328358,0.13432835820895522,0.11940298507462686,0.0,0.582089552238806,0.1044776119402985,0.1,0.1,0.3333333333333333,0.6666666666666666,0.18333333333333332,0.16666666666666666,E02001798,8237,3.884909554449435,0.12140342357654485,1.0926308121889037,0.9712273886123588,0.0,4.73473351948525,0.7284205414592692,0.7284205414592692,2.428068471530897,4.856136943061794,1.3354376593419934,1.2140342357654486
1751,E02001799,66,43,80,2,13,12,36,10,0,7,7,22,46,19,14,0.025,0.1625,0.15,0.0,0.45,0.125,0.10606060606060606,0.10606060606060606,0.3333333333333333,0.696969696969697,0.2878787878787879,0.21212121212121213,E02001799,9680,4.4421487603305785,0.2066115702479339,1.3429752066115703,1.2396694214876034,0.0,3.71900826446281,0.7231404958677685,0.7231404958677685,2.2727272727272725,4.752066115702479,1.9628099173553721,1.446280991735537
1752,E02001800,64,36,76,2,4,7,48,8,0,5,5,13,51,11,16,0.02631578947368421,0.05263157894736842,0.09210526315789473,0.0,0.631578947368421,0.10526315789473684,0.078125,0.078125,0.203125,0.796875,0.171875,0.25,E02001800,6772,5.31600708800945,0.29533372711163614,0.5906674542232723,1.0336680448907265,0.0,7.088009450679268,0.7383343177790903,0.7383343177790903,1.919669226225635,7.531010041346722,1.6243354991139989,2.362669816893089
1753,E02001801,42,35,49,2,4,16,23,1,0,4,4,13,29,9,9,0.04081632653061224,0.08163265306122448,0.32653061224489793,0.0,0.46938775510204084,0.02040816326530612,0.09523809523809523,0.09523809523809523,0.30952380952380953,0.6904761904761905,0.21428571428571427,0.21428571428571427,E02001801,6855,5.105762217359592,0.29175784099197666,0.5835156819839533,2.3340627279358133,0.0,3.355215171407732,0.5835156819839533,0.5835156819839533,1.8964259664478484,4.230488694383662,1.312910284463895,1.312910284463895
1754,E02001802,24,52,27,1,6,3,17,1,0,4,4,7,18,5,8,0.037037037037037035,0.2222222222222222,0.1111111111111111,0.0,0.6296296296296297,0.037037037037037035,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.75,0.20833333333333334,0.3333333333333333,E02001802,6970,7.460545193687231,0.14347202295552366,0.860832137733142,0.430416068866571,0.0,2.4390243902439024,0.5738880918220947,0.5738880918220947,1.0043041606886656,2.582496413199426,0.7173601147776184,1.1477761836441893
1755,E02001803,168,53,210,3,17,60,98,6,0,5,5,40,128,34,40,0.014285714285714285,0.08095238095238096,0.2857142857142857,0.0,0.4666666666666667,0.02857142857142857,0.02976190476190476,0.02976190476190476,0.23809523809523808,0.7619047619047619,0.20238095238095238,0.23809523809523808,E02001803,10304,5.143633540372671,0.2911490683229814,1.6498447204968945,5.822981366459627,0.0,9.510869565217392,0.48524844720496896,0.48524844720496896,3.8819875776397517,12.422360248447204,3.299689440993789,3.8819875776397517
1756,E02001804,45,31,56,1,8,12,21,7,0,4,4,14,31,10,9,0.017857142857142856,0.14285714285714285,0.21428571428571427,0.0,0.375,0.125,0.08888888888888889,0.08888888888888889,0.3111111111111111,0.6888888888888889,0.2222222222222222,0.2,E02001804,6565,4.722010662604722,0.15232292460015232,1.2185833968012185,1.827875095201828,0.0,3.198781416603199,0.6092916984006093,0.6092916984006093,2.1325209444021325,4.722010662604722,1.5232292460015233,1.3709063214013708
1757,E02001805,32,19,48,1,2,8,29,5,0,4,4,7,25,8,7,0.020833333333333332,0.041666666666666664,0.16666666666666666,0.0,0.6041666666666666,0.10416666666666667,0.125,0.125,0.21875,0.78125,0.25,0.21875,E02001805,5742,3.308951584813654,0.17415534656913967,0.34831069313827934,1.3932427725531173,0.0,5.050505050505051,0.6966213862765587,0.6966213862765587,1.2190874259839777,4.3538836642284915,1.3932427725531173,1.2190874259839777
